taxid	Guild	Trophic.Mode	Mycorrhizal	Endophyte	Pathogens	Saprotrophs	Pathotroph	Saprotroph	Symbiotroph
UDB03819067_SH1157445.10FU	|Undefined Saprotroph|-Undefined Symbiotroph	Saprotroph-Symbiotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB038202_SH1066272.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB038247_SH1359164.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB038270_SH0201952.10FU	Undefined Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB03846707_SH1157435.10FU	|Undefined Saprotroph|-Undefined Symbiotroph	Saprotroph-Symbiotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB03869617_SH1307516.10FU	|Fungal Parasite|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
UDB03881152_SH1217662.10FU	Fungal Parasite-|Plant Saprotroph|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
UDB0388169_SH1071833.10FU	Animal Parasite-Undefined Saprotroph-|Wood Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
UDB03885249_SH0088223.10FU	Fungal Parasite-|Plant Saprotroph|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
UDB03894855_SH1224027.10FU	Animal Parasite-Dung Saprotroph-Endophyte-Fungal Parasite-Plant Pathogen-|Undefined Saprotroph|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB03895192_SH1217501.10FU	Fungal Parasite-|Plant Saprotroph|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
UDB03900841_SH1325543.10FU	Endophyte-Epiphyte-Fungal Parasite-Insect Parasite	Pathotroph-Symbiotroph	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
UDB03906471_SH1217563.10FU	Fungal Parasite-|Plant Saprotroph|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
UDB03916226_SH1308383.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB03944262_SH1325517.10FU	|Animal Parasite|-Animal Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
UDB039616_SH1064095.10FU	|Ectomycorrhizal|-Undefined Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB039776_SH1148675.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB039839_SH1756381.10FU	Clavicipitaceous |Endophyte|-Plant Pathogen-Plant Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB040258_SH1331430.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB0404333_SH1208647.10FU	|Plant Saprotroph|-Undefined Saprotroph-Wood Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB0404525_SH1050782.10FU	Animal Pathogen-Endophyte-Fungal Parasite-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
UDB0407070_SH1055284.10FU	|Plant Saprotroph|-Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04076605_SH1228157.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB04076939_SH0094628.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB04083929_SH1227864.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB04094174_SH1228079.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB04098275_SH0094622.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB0410443_SH1360477.10FU	Undefined Saprotroph-Wood Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04110307_SH0089157.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB04114695_SH1239095.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04119154_SH0157446.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04119525_SH0129202.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04120388_SH1265145.10FU	Animal Parasite-Animal Pathogen-|Plant Pathogen|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB04120803_SH1265094.10FU	Animal Parasite-Animal Pathogen-|Plant Pathogen|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB04126722_SH1337985.10FU	Fungal Parasite-|Plant Pathogen|-Plant Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB04139944_SH1063878.10FU	Animal Pathogen-Endophyte-Plant Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB04139952_SH1300549.10FU	Animal Pathogen-Endophyte-Plant Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB04141354_SH1246549.10FU	Dung Saprotroph-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04144095_SH1246583.10FU	Dung Saprotroph-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04173550_SH1301609.10FU	|Undefined Saprotroph|	 Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB041777_SH1060850.10FU	Algal Parasite-|Plant Saprotroph|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB04179007_SH1301849.10FU	|Undefined Saprotroph|	 Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04180814_SH1301721.10FU	|Undefined Saprotroph|	 Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04181628_SH0076923.10FU	|Undefined Saprotroph|	 Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04189341_SH1077542.10FU	|Dung Saprotroph|-Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04193057_SH1160340.10FU	|Plant Pathogen|	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
UDB04193248_SH1160312.10FU	|Plant Pathogen|	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
UDB04220428_SH1193816.10FU	Endophyte-|Plant Pathogen|-Plant Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB04294094_SH1056503.10FU	|Plant Pathogen|-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB04301356_SH1318927.10FU	Dung Saprotroph-Ectomycorrhizal-Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04312398_SH1318921.10FU	Dung Saprotroph-Ectomycorrhizal-Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB043165_SH1346002.10FU	Undefined Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04317189_SH1390746.10FU	Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04317617_SH1077998.10FU	Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04317916_SH1309735.10FU	Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04318108_SH0141178.10FU	Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04318960_SH0016847.10FU	Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04319590_SH1264901.10FU	Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04320390_SH1215092.10FU	Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04322442_SH1390809.10FU	Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04375859_SH1255817.10FU	Bryophyte Parasite-Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Plant Pathogen-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB04401067_SH1058097.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04465388_SH1086340.10FU	Undefined Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04471449_SH0155455.10FU	Plant Pathogen-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB04471692_SH0101189.10FU	Plant Pathogen-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB04492796_SH1061656.10FU	Endophyte-Plant Pathogen-|Plant Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB0449352_SH1369653.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04495271_SH1061700.10FU	Endophyte-Plant Pathogen-|Plant Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB04495589_SH1076534.10FU	|Plant Pathogen|	Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
UDB04499257_SH1061733.10FU	Fungal Parasite-Plant Pathogen-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB04500087_SH1328575.10FU	Undefined Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04502160_SH1055840.10FU	Fungal Parasite-Plant Pathogen-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB04502322_SH0194288.10FU	Fungal Parasite-Plant Pathogen-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB04502391_SH1061640.10FU	Fungal Parasite-Plant Pathogen-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB04503348_SH1251927.10FU	|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB04508556_SH1222671.10FU	Animal Parasite-Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
UDB04511190_SH1340838.10FU	Animal Parasite-Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
UDB04511396_SH1222597.10FU	Animal Parasite-Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
UDB04512272_SH1389166.10FU	Animal Parasite-Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
UDB04513423_SH1339113.10FU	Animal Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
UDB045149_SH1354191.10FU	|Pollen Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04524239_SH0196490.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04534378_SH1231026.10FU	|Animal Parasite|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
UDB045419_SH1323636.10FU	Dung Saprotroph-|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04554473_SH1124586.10FU	Dung Saprotroph-Endophyte-Lichen Parasite-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB04559119_SH1406278.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04576034_SH0056232.10FU	Dung Saprotroph-Plant Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB04635541_SH0008106.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04676142_SH1332352.10FU	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04698148_SH1235050.10FU	|Lichenized|	Symbiotroph	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
UDB0470712_SH1310030.10FU	Endophyte-|Plant Pathogen|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB04734043_SH1406288.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04741013_SH1062149.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04761549_SH0007956.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB0476422_SH1406263.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04791818_SH1062118.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04814973_SH1405988.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04815306_SH1332421.10FU	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04838823_SH1332495.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04851396_SH1332751.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04859840_SH1406266.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04881906_SH1320849.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04884277_SH1406287.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04888139_SH1311559.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04889388_SH1061921.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04901599_SH0017809.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04916689_SH1087312.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04921650_SH1080262.10FU	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04928728_SH1219836.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04942364_SH1080278.10FU	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04943899_SH0155170.10FU	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04947067_SH1239851.10FU	Endophyte-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04949245_SH0110313.10FU	Endophyte-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04949566_SH1335286.10FU	Endophyte-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04949665_SH1375664.10FU	Endophyte-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04950217_SH1375671.10FU	Endophyte-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04950948_SH1081460.10FU	Endophyte-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04952356_SH1081485.10FU	Endophyte-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04953336_SH1220837.10FU	Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04978663_SH1385032.10FU	Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB0499504_SH1064736.10FU	Endophyte-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB04999441_SH1389829.10FU	|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB05000647_SH1233049.10FU	Plant Pathogen-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB05007694_SH1335934.10FU	Plant Pathogen-|Plant Saprotroph|-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB05008026_SH1335924.10FU	Plant Pathogen-|Plant Saprotroph|-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB0501902_SH1321613.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB05023711_SH1379489.10FU	Plant Pathogen-|Plant Saprotroph|-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB05026505_SH1278192.10FU	Wood Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB05027190_SH0164332.10FU	Wood Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB050285_SH1348122.10FU	Undefined Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB05054182_SH1082643.10FU	Dung Saprotroph-|Plant Saprotroph|-Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB05054405_SH1082662.10FU	Dung Saprotroph-|Plant Saprotroph|-Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB05062936_SH1322182.10FU	Plant Pathogen-|Plant Saprotroph|-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB05063521_SH1290371.10FU	Undefined Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB05064348_SH1086098.10FU	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
UDB05068446_SH1235506.10FU	|Undefined Saprotroph|	 Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB05095175_SH1192935.10FU	|Dung Saprotroph|-Endophyte-Plant Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB05106266_SH1368101.10FU	|Dung Saprotroph|-Endophyte-Plant Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB05108473_SH1267633.10FU	|Dung Saprotroph|-Endophyte-Plant Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
UDB0511987_SH1216288.10FU	Algal Parasite-|Plant Saprotroph|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB0512739_SH1085182.10FU	|Plant Saprotroph|-Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB05134175_SH1056572.10FU	|Plant Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB05163951_SH1322183.10FU	Plant Pathogen-|Plant Saprotroph|-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
UDB05170641_SH1322720.10FU	Leaf Saprotroph-Wood Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
UDB05200835_SH1215956.10FU	Undefined Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
